,state,time,id,cov1,cov2
806,4,2.755282356,201,0,1.25
807,1,0,202,0,-1.3
808,1,3.055729019,202,0,-1.3
809,1,4.922015777,202,0,-1.3
810,1,6.22894056,202,0,-1.3
811,2,8.472783071,202,0,-1.3
812,1,0,203,1,0.1
813,2,2.511775991,203,1,0.1
814,3,4.477809264,203,1,0.1
815,1,0,204,0,-0.15
816,1,0.912634204,204,0,-0.15
817,3,4.15078376,204,0,-0.15
818,4,7.57521634,204,0,-0.15
819,1,0,205,0,-1
820,3,2.36100307,205,0,-1
821,3,5.260651471,205,0,-1
822,4,8.144205076,205,0,-1
823,1,0,206,0,-0.65
824,1,0.656225747,206,0,-0.65
825,2,4.069265696,206,0,-0.65
826,4,7.200803071,206,0,-0.65
827,1,0,207,1,0.15
828,2,1.800339474,207,1,0.15
829,2,3.016493166,207,1,0.15
830,2,3.959710738,207,1,0.15
831,2,4.690964408,207,1,0.15
832,4,6.867459313,207,1,0.15
833,1,0,208,1,-0.7
834,1,1.785621822,208,1,-0.7
835,4,3.205471045,208,1,-0.7
836,1,0,209,1,1.1
837,4,1.078680609,209,1,1.1
838,1,0,210,1,-0.35
839,2,2.402789402,210,1,-0.35
840,2,3.260987622,210,1,-0.35
841,4,6.429559473,210,1,-0.35
842,1,0,211,1,-0.2
843,3,2.358259949,211,1,-0.2
844,4,3.138015599,211,1,-0.2
845,1,0,212,1,-1.9
846,2,2.261628989,212,1,-1.9
847,4,4.951104471,212,1,-1.9
848,1,0,213,1,-1.5
849,2,1.043303316,213,1,-1.5
850,3,3.465696577,213,1,-1.5
851,1,0,214,1,0.6
852,4,1.938882095,214,1,0.6
853,1,0,215,0,-0.1
854,1,1.88736994,215,0,-0.1
855,1,3.406869961,215,0,-0.1
856,3,4.745671918,215,0,-0.1
857,4,6.030465401,215,0,-0.1
858,1,0,216,0,0.35
859,1,1.960302675,216,0,0.35
860,2,3.813754413,216,0,0.35
861,3,6.708511544,216,0,0.35
862,4,9.37698634,216,0,0.35
863,1,0,217,1,2.1
864,4,3.219623102,217,1,2.1
865,1,0,218,0,0.55
866,2,1.823479326,218,0,0.55
867,2,4.225309818,218,0,0.55
868,3,7.586988836,218,0,0.55
869,1,0,219,1,-0.55
870,2,3.416299323,219,1,-0.55
871,3,5.748611612,219,1,-0.55
872,1,0,220,1,0.45
873,2,2.136896558,220,1,0.45
874,3,3.282653823,220,1,0.45
875,4,3.899708828,220,1,0.45
876,1,0,221,1,0.75
877,1,3.17493709,221,1,0.75
878,2,4.460463132,221,1,0.75
879,4,7.781576792,221,1,0.75
880,1,0,222,0,0.8
881,1,2.980903381,222,0,0.8
882,2,5.570426144,222,0,0.8
883,3,6.169849879,222,0,0.8
884,3,8.825689545,222,0,0.8
885,1,0,223,0,-1.15
886,1,0.73212592,223,0,-1.15
887,3,3.88138532,223,0,-1.15
888,1,0,224,0,-0.45
889,1,2.291667865,224,0,-0.45
890,2,3.804314509,224,0,-0.45
891,1,0,225,0,1.05
892,3,2.979591497,225,0,1.05
893,3,4.309925416,225,0,1.05
894,1,0,226,1,-0.15
895,2,1.857628532,226,1,-0.15
896,4,5.192340258,226,1,-0.15
897,1,0,227,0,1.45
898,2,2.152932373,227,0,1.45
899,4,3.996680982,227,0,1.45
900,1,0,228,1,1.95
901,2,1.748652809,228,1,1.95
902,4,3.864503679,228,1,1.95
903,1,0,229,1,-2
904,4,2.017559887,229,1,-2
905,1,0,230,1,0.05
906,3,2.421081943,230,1,0.05
907,4,5.329529532,230,1,0.05
908,1,0,231,0,-1.3
909,1,0.546386909,231,0,-1.3
910,1,1.842710775,231,0,-1.3
911,4,4.887122911,231,0,-1.3
912,1,0,232,0,0.05
913,1,2.033900563,232,0,0.05
914,2,4.379884507,232,0,0.05
915,2,5.450076055,232,0,0.05
916,2,5.995435974,232,0,0.05
917,4,7.552585545,232,0,0.05
918,1,0,233,1,-1.4
919,1,1.104538018,233,1,-1.4
920,3,2.830028773,233,1,-1.4
921,4,3.896150367,233,1,-1.4
922,1,0,234,1,0.3
923,3,0.934556289,234,1,0.3
924,3,1.61191672,234,1,0.3
925,4,2.571357298,234,1,0.3
926,1,0,235,0,-1.05
927,2,2.022774173,235,0,-1.05
928,4,5.082412554,235,0,-1.05
929,1,0,236,0,-1.7
930,2,1.181773652,236,0,-1.7
931,3,3.050644096,236,0,-1.7
932,4,5.378318234,236,0,-1.7
933,1,0,237,1,0.7
934,3,1.883661571,237,1,0.7
935,4,2.898600409,237,1,0.7
936,1,0,238,0,-0.95
937,2,1.535688651,238,0,-0.95
938,2,4.894678453,238,0,-0.95
939,1,0,239,1,0.15
940,1,1.854214747,239,1,0.15
941,3,5.310493108,239,1,0.15
942,4,7.213410605,239,1,0.15
943,1,0,240,1,0.45
944,3,1.965377762,240,1,0.45
945,3,4.525545349,240,1,0.45
946,3,6.225478373,240,1,0.45
947,1,0,241,1,-1.5
948,4,3.480663908,241,1,-1.5
949,1,0,242,1,0.2
950,4,3.213796827,242,1,0.2
951,1,0,243,0,-0.85
952,1,1.889306943,243,0,-0.85
953,2,5.261594999,243,0,-0.85
954,3,7.928684291,243,0,-0.85
955,4,9.522605426,243,0,-0.85
956,1,0,244,0,1.2
957,4,2.629676826,244,0,1.2
958,1,0,245,1,0.65
959,1,1.236665696,245,1,0.65
960,2,1.889916372,245,1,0.65
961,2,2.713369319,245,1,0.65
962,3,4.577703937,245,1,0.65
963,4,6.581055566,245,1,0.65
964,1,0,246,1,0.8
965,1,0.529726251,246,1,0.8
966,1,2.807741863,246,1,0.8
967,4,5.869083353,246,1,0.8
968,1,0,247,1,0.25
969,2,3.400030717,247,1,0.25
970,2,5.730111331,247,1,0.25
971,2,8.787951656,247,1,0.25
972,1,0,248,1,0.4
973,2,2.322544876,248,1,0.4
974,2,3.694098759,248,1,0.4
975,3,4.262576095,248,1,0.4
976,3,5.077077777,248,1,0.4
977,1,0,249,1,1
978,2,1.588267333,249,1,1
979,3,4.964938524,249,1,1
980,4,6.559990096,249,1,1
981,1,0,250,1,-1.65
982,2,1.488041182,250,1,-1.65
983,2,2.473918668,250,1,-1.65
984,2,5.223706261,250,1,-1.65
985,4,7.413809174,250,1,-1.65
986,1,0,251,0,-0.8
987,4,1.563621071,251,0,-0.8
988,1,0,252,1,-0.2
989,4,3.478114046,252,1,-0.2
990,1,0,253,0,-0.15
991,1,0.956875013,253,0,-0.15
992,2,1.527082996,253,0,-0.15
993,3,3.025344907,253,0,-0.15
994,3,4.255801474,253,0,-0.15
995,3,6.259619613,253,0,-0.15
996,4,8.007249177,253,0,-0.15
997,1,0,254,0,0.55
998,1,1.64607952,254,0,0.55
999,2,3.537309598,254,0,0.55
1000,2,5.390131783,254,0,0.55
1001,3,7.045336284,254,0,0.55
1002,4,8.095245692,254,0,0.55
1003,1,0,255,0,0.5
1004,2,1.898961024,255,0,0.5
1005,2,2.918941271,255,0,0.5
1006,3,4.253338787,255,0,0.5
1007,1,0,256,1,-0.5
1008,1,0.85091936,256,1,-0.5
1009,2,2.682776354,256,1,-0.5
1010,3,3.569981736,256,1,-0.5
1011,4,4.913025326,256,1,-0.5
1012,1,0,257,1,-1.95
1013,4,3.24920337,257,1,-1.95
1014,1,0,258,0,0.25
1015,3,2.486097817,258,0,0.25
1016,4,4.700425217,258,0,0.25
1017,1,0,259,0,-0.85
1018,2,2.612727914,259,0,-0.85
1019,3,5.882699111,259,0,-0.85
1020,4,8.822821624,259,0,-0.85
1021,1,0,260,1,1.05
1022,1,3.406577253,260,1,1.05
1023,3,5.173686933,260,1,1.05
1024,1,0,261,0,1.8
1025,1,3.180405278,261,0,1.8
1026,2,4.465848222,261,0,1.8
1027,2,6.503111532,261,0,1.8
1028,3,8.983873484,261,0,1.8
1029,4,10.39794523,261,0,1.8
1030,1,0,262,0,2
1031,1,1.385591847,262,0,2
1032,1,3.059757994,262,0,2
1033,1,4.031381546,262,0,2
1034,3,7.14131481,262,0,2
1035,4,10.37050007,262,0,2
1036,1,0,263,1,0.65
1037,1,1.168907091,263,1,0.65
1038,3,2.47362133,263,1,0.65
1039,3,3.410766871,263,1,0.65
1040,4,6.119898645,263,1,0.65
1041,1,0,264,0,0.85
1042,1,1.40048,264,0,0.85
1043,2,3.82706102,264,0,0.85
1044,3,6.658134438,264,0,0.85
1045,4,9.128197908,264,0,0.85
1046,1,0,265,1,-0.95
1047,4,2.226026166,265,1,-0.95
1048,1,0,266,0,-1.15
1049,2,2.131089319,266,0,-1.15
1050,3,4.764511398,266,0,-1.15
1051,4,7.715604049,266,0,-1.15
1052,1,0,267,1,-0.4
1053,2,1.938205133,267,1,-0.4
1054,3,4.284546155,267,1,-0.4
1055,3,7.289509208,267,1,-0.4
1056,1,0,268,1,0.9
1057,1,2.263433128,268,1,0.9
1058,4,4.892635653,268,1,0.9
1059,1,0,269,0,1.4
1060,3,1.230099637,269,0,1.4
1061,4,4.590871949,269,0,1.4
1062,1,0,270,1,-0.55
1063,2,2.460650225,270,1,-0.55
1064,4,4.627112803,270,1,-0.55
1065,1,0,271,0,1.25
1066,1,0.744017633,271,0,1.25
1067,1,4.081576375,271,0,1.25
1068,1,6.027992396,271,0,1.25
1069,1,7.52241273,271,0,1.25
1070,3,9.827630601,271,0,1.25
1071,4,13.26285219,271,0,1.25
1072,1,0,272,0,-0.1
1073,2,1.371423595,272,0,-0.1
1074,4,4.47179721,272,0,-0.1
1075,1,0,273,1,-0.15
1076,2,1.294045364,273,1,-0.15
1077,3,3.350242296,273,1,-0.15
1078,3,5.687868479,273,1,-0.15
1079,4,6.850039747,273,1,-0.15
1080,1,0,274,0,-1.5
1081,4,1.78390259,274,0,-1.5
1082,1,0,275,0,0.5
1083,1,0.813574269,275,0,0.5
1084,1,2.239224109,275,0,0.5
1085,1,3.173155297,275,0,0.5
1086,1,3.781422192,275,0,0.5
1087,1,5.483609529,275,0,0.5
1088,1,0,276,1,0.9
1089,2,3.315451653,276,1,0.9
1090,3,5.206393602,276,1,0.9
1091,3,6.109984667,276,1,0.9
1092,3,6.816309754,276,1,0.9
1093,4,7.356988132,276,1,0.9
1094,1,0,277,0,0.95
1095,1,2.574196138,277,0,0.95
1096,4,5.746154474,277,0,0.95
1097,1,0,278,0,-0.85
1098,1,1.367825382,278,0,-0.85
1099,4,4.777716531,278,0,-0.85
1100,1,0,279,1,-1.1
1101,1,1.833992768,279,1,-1.1
1102,3,4.097518238,279,1,-1.1
1103,3,6.243137451,279,1,-1.1
1104,4,7.937860426,279,1,-1.1
1105,1,0,280,1,-0.3
1106,3,2.965299808,280,1,-0.3
1107,3,6.174485693,280,1,-0.3
1108,4,9.57457042,280,1,-0.3
1109,1,0,281,1,0.3
1110,2,2.472835219,281,1,0.3
1111,4,5.871903186,281,1,0.3
1112,1,0,282,1,-1.75
1113,3,3.456271182,282,1,-1.75
1114,3,4.218956866,282,1,-1.75
1115,4,6.499475084,282,1,-1.75
1116,1,0,283,1,1.3
1117,1,0.595496769,283,1,1.3
1118,1,2.922404213,283,1,1.3
1119,1,4.627977441,283,1,1.3
1120,1,5.641220178,283,1,1.3
1121,1,0,284,1,-0.35
1122,1,1.476263065,284,1,-0.35
1123,4,2.856162783,284,1,-0.35
1124,1,0,285,0,0.3
1125,4,2.19196161,285,0,0.3
1126,1,0,286,1,-0.75
1127,4,2.995538561,286,1,-0.75
1128,1,0,287,1,0.4
1129,4,2.625338995,287,1,0.4
1130,1,0,288,0,0.5
1131,2,1.283743869,288,0,0.5
1132,4,4.735604312,288,0,0.5
1133,1,0,289,0,-0.8
1134,2,0.837893233,289,0,-0.8
1135,2,2.209057734,289,0,-0.8
1136,4,5.262619093,289,0,-0.8
1137,1,0,290,1,-2.1
1138,2,1.063545611,290,1,-2.1
1139,4,3.865483637,290,1,-2.1
1140,1,0,291,0,0.15
1141,2,1.446018287,291,0,0.15
1142,3,2.957692456,291,0,0.15
1143,3,4.249791323,291,0,0.15
1144,3,5.473385002,291,0,0.15
1145,3,7.973270941,291,0,0.15
1146,4,10.28531475,291,0,0.15
1147,1,0,292,0,1.5
1148,1,0.856234344,292,0,1.5
1149,1,2.019068785,292,0,1.5
1150,4,5.127812668,292,0,1.5
1151,1,0,293,1,-0.7
1152,2,1.186540886,293,1,-0.7
1153,3,2.403802442,293,1,-0.7
1154,4,5.479782701,293,1,-0.7
1155,1,0,294,0,0.6
1156,2,3.126777241,294,0,0.6
1157,2,4.120110458,294,0,0.6
1158,1,0,295,1,0.35
1159,1,0.51096632,295,1,0.35
1160,2,2.450629159,295,1,0.35
1161,4,5.641941246,295,1,0.35
1162,1,0,296,0,0.3
1163,4,1.836498352,296,0,0.3
1164,1,0,297,1,0.75
1165,1,1.244407597,297,1,0.75
1166,1,2.004481979,297,1,0.75
1167,2,4.026993188,297,1,0.75
1168,3,5.212612472,297,1,0.75
1169,4,7.161602707,297,1,0.75
1170,1,0,298,1,0.7
1171,3,2.851822372,298,1,0.7
1172,3,4.971685575,298,1,0.7
1173,4,7.006302987,298,1,0.7
1174,1,0,299,1,-2.9
1175,2,1.990643909,299,1,-2.9
1176,4,3.460441222,299,1,-2.9
1177,1,0,300,0,-0.45
1178,2,1.522320957,300,0,-0.45
1179,2,2.520895742,300,0,-0.45
1180,3,5.27923868,300,0,-0.45
1181,3,7.445552139,300,0,-0.45
1182,3,7.960193295,300,0,-0.45
1183,3,8.542067044,300,0,-0.45
1184,3,10.00029787,300,0,-0.45
1185,4,13.09410015,300,0,-0.45
1186,1,0,301,0,1.4
1187,1,0.620548593,301,0,1.4
1188,1,1.969305753,301,0,1.4
1189,2,5.049337102,301,0,1.4
1190,2,7.430853889,301,0,1.4
1191,1,0,302,0,-1.1
1192,3,1.123108229,302,0,-1.1
1193,3,2.458268139,302,0,-1.1
1194,3,4.785260275,302,0,-1.1
1195,4,6.546263973,302,0,-1.1
1196,1,0,303,1,-0.35
1197,1,2.758742162,303,1,-0.35
1198,3,5.440197904,303,1,-0.35
1199,4,6.839157488,303,1,-0.35
1200,1,0,304,0,-0.05
1201,1,2.498429246,304,0,-0.05
1202,2,5.322014585,304,0,-0.05
1203,2,5.867561947,304,0,-0.05
1204,4,8.681903702,304,0,-0.05
1205,1,0,305,1,0.6
1206,1,0.537272876,305,1,0.6
1207,3,1.049406766,305,1,0.6
1208,4,2.236432683,305,1,0.6
1209,1,0,306,1,-0.1
1210,1,1.376638244,306,1,-0.1
1211,2,3.971029414,306,1,-0.1
1212,2,5.150337983,306,1,-0.1
1213,4,5.746975572,306,1,-0.1
1214,1,0,307,1,0.15
1215,3,1.532231116,307,1,0.15
1216,4,4.319371457,307,1,0.15
1217,1,0,308,1,-0.75
1218,2,3.427023872,308,1,-0.75
1219,2,5.216473121,308,1,-0.75
1220,3,6.324137041,308,1,-0.75
1221,3,7.309254923,308,1,-0.75
1222,3,7.899192318,308,1,-0.75
1223,4,10.87707894,308,1,-0.75
1224,1,0,309,0,0.65
1225,2,2.878662924,309,0,0.65
1226,2,5.164991181,309,0,0.65
1227,1,0,310,1,-1.4
1228,2,2.610307608,310,1,-1.4
1229,4,4.029809203,310,1,-1.4
1230,1,0,311,0,-0.65
1231,1,1.385145666,311,0,-0.65
1232,3,3.745933732,311,0,-0.65
1233,4,6.816669332,311,0,-0.65
1234,1,0,312,1,-1.5
1235,4,1.239592463,312,1,-1.5
1236,1,0,313,0,-0.75
1237,2,2.880418562,313,0,-0.75
1238,3,4.768644842,313,0,-0.75
1239,1,0,314,0,-0.65
1240,1,0.687737128,314,0,-0.65
1241,2,3.011713799,314,0,-0.65
1242,1,0,315,1,-0.05
1243,1,0.67946922,315,1,-0.05
1244,3,3.465050454,315,1,-0.05
1245,4,6.213583355,315,1,-0.05
1246,1,0,316,0,0.1
1247,1,1.737302316,316,0,0.1
1248,1,2.735119154,316,0,0.1
1249,3,4.858928495,316,0,0.1
1250,3,7.323893209,316,0,0.1
1251,4,9.340462025,316,0,0.1
1252,1,0,317,1,-0.55
1253,2,1.39733873,317,1,-0.55
1254,3,3.235002754,317,1,-0.55
1255,4,5.958656979,317,1,-0.55
1256,1,0,318,0,0.3
1257,1,2.737179542,318,0,0.3
1258,3,5.923623804,318,0,0.3
1259,3,6.614168226,318,0,0.3
1260,1,0,319,0,0.1
1261,4,3.08431792,319,0,0.1
1262,1,0,320,0,-2.2
1263,4,2.412583802,320,0,-2.2
1264,1,0,321,1,0.55
1265,1,1.881974016,321,1,0.55
1266,2,4.259686768,321,1,0.55
1267,3,7.614550718,321,1,0.55
1268,4,10.91478276,321,1,0.55
1269,1,0,322,1,-1.2
1270,1,0.616074041,322,1,-1.2
1271,4,2.917069123,322,1,-1.2
1272,1,0,323,1,0.55
1273,1,0.566434636,323,1,0.55
1274,3,1.368313384,323,1,0.55
1275,4,2.098354965,323,1,0.55
1276,1,0,324,0,-0.65
1277,1,0.571055345,324,0,-0.65
1278,2,1.738782572,324,0,-0.65
1279,3,5.103398929,324,0,-0.65
1280,3,5.62054258,324,0,-0.65
1281,1,0,325,1,-2.15
1282,2,0.5382293,325,1,-2.15
1283,3,3.468157049,325,1,-2.15
1284,3,6.465652424,325,1,-2.15
1285,3,7.054050376,325,1,-2.15
1286,3,7.841889832,325,1,-2.15
1287,1,0,326,1,1.5
1288,4,1.989926951,326,1,1.5
1289,1,0,327,0,1.55
1290,1,2.221119601,327,0,1.55
1291,1,4.421921251,327,0,1.55
1292,2,5.983846851,327,0,1.55
1293,2,7.406149498,327,0,1.55
1294,3,8.635098692,327,0,1.55
1295,1,0,328,1,-0.4
1296,1,2.891261147,328,1,-0.4
1297,3,5.687855986,328,1,-0.4
1298,1,0,329,0,0.3
1299,1,2.559694111,329,0,0.3
1300,4,5.659476934,329,0,0.3
1301,1,0,330,1,-0.4
1302,2,1.372386257,330,1,-0.4
1303,4,3.9018414,330,1,-0.4
1304,1,0,331,0,1.85
1305,1,1.178010848,331,0,1.85
1306,1,3.471850199,331,0,1.85
1307,1,4.125309858,331,0,1.85
1308,2,5.820961799,331,0,1.85
1309,4,8.474866839,331,0,1.85
1310,1,0,332,0,1.7
1311,1,2.702286619,332,0,1.7
1312,3,3.792098765,332,0,1.7
1313,4,4.69205703,332,0,1.7
1314,1,0,333,1,0.8
1315,3,2.990690781,333,1,0.8
1316,3,5.318160942,333,1,0.8
1317,3,6.061267205,333,1,0.8
1318,1,0,334,1,0.95
1319,4,2.358857386,334,1,0.95
1320,1,0,335,1,-0.8
1321,3,1.429379285,335,1,-0.8
1322,4,4.924962544,335,1,-0.8
1323,1,0,336,0,-0.9
1324,1,3.004263087,336,0,-0.9
1325,3,4.33234697,336,0,-0.9
1326,4,6.951079322,336,0,-0.9
1327,1,0,337,0,0.95
1328,2,2.807541408,337,0,0.95
1329,4,5.137772497,337,0,0.95
1330,1,0,338,1,0.85
1331,2,2.961291837,338,1,0.85
1332,4,3.862870971,338,1,0.85
1333,1,0,339,1,0.5
1334,4,3.29479546,339,1,0.5
1335,1,0,340,1,-1.8
1336,2,1.001992944,340,1,-1.8
1337,3,2.283234151,340,1,-1.8
1338,3,3.302173197,340,1,-1.8
1339,4,5.055265512,340,1,-1.8
1340,1,0,341,1,0.6
1341,1,1.852370093,341,1,0.6
1342,3,3.477143134,341,1,0.6
1343,1,0,342,1,1
1344,1,1.120409778,342,1,1
1345,4,4.208698398,342,1,1
1346,1,0,343,0,1.65
1347,1,0.557888771,343,0,1.65
1348,1,3.458389971,343,0,1.65
1349,1,4.943062102,343,0,1.65
1350,1,7.865521514,343,0,1.65
1351,1,0,344,1,-1.4
1352,3,2.086553224,344,1,-1.4
1353,3,2.634693057,344,1,-1.4
1354,4,4.65565705,344,1,-1.4
1355,1,0,345,0,0.35
1356,1,2.726765876,345,0,0.35
1357,2,5.824604818,345,0,0.35
1358,3,7.24867396,345,0,0.35
1359,4,9.310741267,345,0,0.35
1360,1,0,346,0,-1.15
1361,2,0.94213932,346,0,-1.15
1362,4,2.041983969,346,0,-1.15
1363,1,0,347,0,-0.15
1364,2,2.598641105,347,0,-0.15
1365,3,4.512580907,347,0,-0.15
1366,3,6.87407863,347,0,-0.15
1367,3,7.406422812,347,0,-0.15
1368,4,8.896780717,347,0,-0.15
1369,1,0,348,0,2.05
1370,1,0.896941624,348,0,2.05
1371,1,1.751398521,348,0,2.05
1372,1,3.991562188,348,0,2.05
1373,3,6.274819911,348,0,2.05
1374,3,6.924262416,348,0,2.05
1375,4,10.09550865,348,0,2.05
1376,1,0,349,0,-1.8
1377,1,1.724565123,349,0,-1.8
1378,3,4.221831351,349,0,-1.8
1379,4,5.406823923,349,0,-1.8
1380,1,0,350,1,-0.65
1381,3,3.16406108,350,1,-0.65
1382,4,6.15898942,350,1,-0.65
1383,1,0,351,0,1.1
1384,1,2.505650116,351,0,1.1
1385,1,3.755673116,351,0,1.1
1386,1,6.098367049,351,0,1.1
1387,1,6.879728049,351,0,1.1
1388,1,0,352,0,0.9
1389,1,2.607716434,352,0,0.9
1390,1,4.0715149,352,0,0.9
1391,1,6.708554874,352,0,0.9
1392,1,7.251998598,352,0,0.9
1393,3,9.694797035,352,0,0.9
1394,3,10.25279528,352,0,0.9
1395,1,0,353,1,-1.85
1396,3,3.141452153,353,1,-1.85
1397,3,5.531836924,353,1,-1.85
1398,3,6.344009109,353,1,-1.85
1399,4,7.535336366,353,1,-1.85
1400,1,0,354,1,-1.45
1401,1,1.509009848,354,1,-1.45
1402,3,3.758651148,354,1,-1.45
1403,3,6.823032682,354,1,-1.45
1404,4,8.861189041,354,1,-1.45
1405,1,0,355,1,0.05
1406,2,1.778648768,355,1,0.05
1407,3,2.48117049,355,1,0.05
1408,3,3.280540317,355,1,0.05
1409,4,5.94088988,355,1,0.05
1410,1,0,356,1,0.95
1411,3,2.240123549,356,1,0.95
1412,4,5.214115396,356,1,0.95
1413,1,0,357,1,-1.2
1414,1,0.510258597,357,1,-1.2
1415,1,3.00234489,357,1,-1.2
1416,4,4.934553773,357,1,-1.2
1417,1,0,358,1,0
1418,3,2.684369672,358,1,0
1419,4,3.456025305,358,1,0
1420,1,0,359,0,0.75
1421,1,3.14575061,359,0,0.75
1422,1,5.535817309,359,0,0.75
1423,1,0,360,1,-0.1
1424,3,2.481293702,360,1,-0.1
1425,4,5.345958977,360,1,-0.1
1426,1,0,361,1,-1.1
1427,4,1.26794164,361,1,-1.1
1428,1,0,362,0,0.55
1429,2,1.987523681,362,0,0.55
1430,3,4.37031548,362,0,0.55
1431,4,6.015632283,362,0,0.55
1432,1,0,363,1,-0.15
1433,1,1.611307037,363,1,-0.15
1434,4,4.036889711,363,1,-0.15
1435,1,0,364,1,0.05
1436,1,1.819588415,364,1,0.05
1437,2,4.866611964,364,1,0.05
1438,3,5.955852461,364,1,0.05
1439,1,0,365,1,-1.6
1440,4,2.171784402,365,1,-1.6
1441,1,0,366,0,-1.3
1442,2,1.02386191,366,0,-1.3
1443,4,3.365812927,366,0,-1.3
1444,1,0,367,1,1.5
1445,3,1.685253697,367,1,1.5
1446,3,4.27950807,367,1,1.5
1447,3,5.039435452,367,1,1.5
1448,4,7.614487805,367,1,1.5
1449,1,0,368,1,-1.6
1450,3,0.728089976,368,1,-1.6
1451,3,1.560446995,368,1,-1.6
1452,4,2.292525874,368,1,-1.6
1453,1,0,369,1,-2.3
1454,4,3.493460493,369,1,-2.3
1455,1,0,370,1,0.15
1456,1,2.301686265,370,1,0.15
1457,2,5.580384492,370,1,0.15
1458,1,0,371,1,-1.7
1459,4,1.282774386,371,1,-1.7
1460,1,0,372,1,0.25
1461,2,1.651294851,372,1,0.25
1462,2,2.541210416,372,1,0.25
1463,2,4.907798857,372,1,0.25
1464,1,0,373,0,0.45
1465,1,0.761022944,373,0,0.45
1466,3,3.360651983,373,0,0.45
1467,3,4.906108148,373,0,0.45
1468,4,6.420904382,373,0,0.45
1469,1,0,374,0,-1.15
1470,2,1.31611797,374,0,-1.15
1471,4,2.5531433,374,0,-1.15
1472,1,0,375,1,0.1
1473,1,0.634398566,375,1,0.1
1474,1,2.504187407,375,1,0.1
1475,2,4.691660438,375,1,0.1
1476,4,6.568251965,375,1,0.1
1477,1,0,376,0,0.85
1478,1,0.573799287,376,0,0.85
1479,2,3.65905966,376,0,0.85
1480,2,4.763505067,376,0,0.85
1481,4,6.979233021,376,0,0.85
1482,1,0,377,1,-0.75
1483,2,2.419944637,377,1,-0.75
1484,3,4.951682547,377,1,-0.75
1485,1,0,378,1,0.95
1486,1,2.357193868,378,1,0.95
1487,1,2.975798064,378,1,0.95
1488,3,5.260814327,378,1,0.95
1489,3,5.783150053,378,1,0.95
1490,3,8.229023196,378,1,0.95
1491,4,10.59607546,378,1,0.95
1492,1,0,379,0,2.45
1493,2,1.734031146,379,0,2.45
1494,2,3.526572906,379,0,2.45
1495,2,4.974209683,379,0,2.45
1496,4,6.247522939,379,0,2.45
1497,1,0,380,1,0.7
1498,1,0.614201417,380,1,0.7
1499,4,3.815731337,380,1,0.7
1500,1,0,381,0,0.1
1501,1,1.970167121,381,0,0.1
1502,3,3.304507516,381,0,0.1
1503,3,4.346780403,381,0,0.1
1504,4,7.269181818,381,0,0.1
1505,1,0,382,1,0
1506,2,3.445008361,382,1,0
1507,2,4.408590137,382,1,0
1508,4,7.904009834,382,1,0
1509,1,0,383,0,-1.3
1510,3,2.989257299,383,0,-1.3
1511,4,5.642530654,383,0,-1.3
1512,1,0,384,0,0.2
1513,2,1.49200373,384,0,0.2
1514,3,3.0160049,384,0,0.2
1515,4,5.884798172,384,0,0.2
1516,1,0,385,0,-0.3
1517,3,2.431042196,385,0,-0.3
1518,4,5.243808115,385,0,-0.3
1519,1,0,386,0,0.6
1520,1,2.42360887,386,0,0.6
1521,2,2.945058372,386,0,0.6
1522,2,4.956278572,386,0,0.6
1523,3,8.037809618,386,0,0.6
1524,3,9.302151326,386,0,0.6
1525,4,11.83537581,386,0,0.6
1526,1,0,387,1,1.25
1527,2,3.432376572,387,1,1.25
1528,3,6.351814004,387,1,1.25
1529,4,8.428066078,387,1,1.25
1530,1,0,388,0,-0.55
1531,1,1.046150316,388,0,-0.55
1532,3,3.566574466,388,0,-0.55
1533,4,4.341859623,388,0,-0.55
1534,1,0,389,1,0.25
1535,1,0.660812912,389,1,0.25
1536,4,3.153967045,389,1,0.25
1537,1,0,390,0,-0.4
1538,4,3.354226602,390,0,-0.4
1539,1,0,391,1,-0.55
1540,1,2.987896694,391,1,-0.55
1541,3,5.218267922,391,1,-0.55
1542,3,7.740042654,391,1,-0.55
1543,4,10.58928943,391,1,-0.55
1544,1,0,392,1,-0.75
1545,4,2.367638575,392,1,-0.75
1546,1,0,393,1,0.9
1547,2,2.172451635,393,1,0.9
1548,4,4.608906223,393,1,0.9
1549,1,0,394,1,-1.4
1550,3,1.955950571,394,1,-1.4
1551,4,2.905063879,394,1,-1.4
1552,1,0,395,1,1.75
1553,4,1.703553501,395,1,1.75
1554,1,0,396,1,1.7
1555,1,2.791946724,396,1,1.7
1556,1,5.439807204,396,1,1.7
1557,3,5.960835564,396,1,1.7
1558,4,8.134148725,396,1,1.7
1559,1,0,397,1,0.45
1560,1,1.498174971,397,1,0.45
1561,1,4.159441937,397,1,0.45
1562,1,5.851046307,397,1,0.45
1563,1,0,398,1,-0.2
1564,2,1.271144633,398,1,-0.2
1565,3,3.085687807,398,1,-0.2
1566,4,4.118535387,398,1,-0.2
1567,1,0,399,0,0
1568,1,2.211779671,399,0,0
1569,3,5.092077658,399,0,0
1570,1,0,400,1,-1.65
1571,3,1.764864339,400,1,-1.65
1572,4,5.007233039,400,1,-1.65
1573,1,0,401,1,-0.25
1574,1,0.517275663,401,1,-0.25
1575,3,1.880283793,401,1,-0.25
1576,3,4.826923825,401,1,-0.25
1577,1,0,402,0,-1.3
1578,2,2.578481236,402,0,-1.3
